site_id,lon,lat,block_id,OC_gkg
44503370,11.940451672280885,53.42231587318168,7,16.8
44763430,12.361132719834057,53.954298184437256,7,370.6
44783454,12.403892527358147,54.16926503192706,7,18.8
45063428,12.816578568882656,53.92671990521479,7,115.1
43403168,10.27434631482441,51.62218187533457,5,40.5
42443310,8.855906481199685,52.89320817083528,2,33.3
42283356,8.605007022345102,53.30400775026314,2,407.9
42363374,8.720171041769225,53.46705197433083,8,29.3
42403344,8.78799384572025,53.19809637826545,2,101.3
42463356,8.87495076522302,53.30679252764391,8,38.8
42503342,8.93801249816821,53.181567377037645,8,292.1
42623368,9.112734820929456,53.416656486891725,8,31.4
43363356,10.225028805726248,53.31182309323498,8,75.7
41423338,7.325806057758903,53.12066160077434,2,30.5
41423356,7.315834758105177,53.28226852038744,2,75.2
41523334,7.477172183133043,53.08796292443239,2,510.7
41603342,7.59251586561399,53.16225359842908,2,152.3
41743302,7.81987946402464,52.8069699035598,2,62.8
41763268,7.864435902116969,52.50208169612964,2,18.7
41763334,7.8352406553830845,53.09496978364852,2,30.9
41783392,7.839013579576386,53.61644180607991,2,55.8
41823378,7.905668573658055,53.4916658131157,2,84.8
41843358,7.944385962403606,53.31263157699068,2,68.6
41903350,8.037631088895212,53.24220365871571,2,30.1
42083350,8.307215505659482,53.24633590902266,2,169.7
42143366,8.391657142366716,53.39123416435114,2,52.9
42163298,8.44384926037406,52.78073909726351,2,76.1
42183342,8.459569777846152,53.17644697991816,2,40.8
41063212,6.870000882596658,51.97647742339131,2,21.5
41383180,7.35230635864043,51.70051496810979,2,13.5
41663232,7.7338208598059905,52.17608307952266,2,26.2
41823212,7.975737165819377,52.00064210453412,2,56.6
42283198,8.649204134323783,51.88440010676906,2,27.4
41863092,8.079762075720419,50.9234722473464,6,38.2
42003148,8.259964121714795,51.42976274147617,1,45.5
42063100,8.361653411877123,50.99973921496815,1,42.2
41543076,7.632221401172073,50.77129763821656,6,26.5
41723044,7.900188850424926,50.48868764983256,6,34.0
41743032,7.9330671898237,50.381338973380274,6,24.4
41783068,7.975467671234141,50.70590028553266,6,60.4
41883064,8.118389632937557,50.67230329390659,6,84.6
40783020,6.592511291332138,50.24138145211445,6,30.5
40802992,6.638235539293822,49.9907514878451,6,29.0
40862974,6.732828138711607,49.83148018797071,6,21.1
